Card_ID,Card_Type,Client_ID,Type_Client,Account_ID,Card_Number,CVV,Expiration_Date,Issuing_Bank,Credit_Limit,Available_Balance,Status,Created_At,credit_card_usage
41e97d83-1286-4861-8a23-80856ff433bc,DEBIT,1156,Individual,6d08f23e-2f17-44b5-92b2-5d5f8223a18a,4540218090404976,307,2027-11-17,Welford Bank,0.0,0.0,INACTIVE,2024-06-26,
90a3619b-93af-4c55-8114-e5faf2a211e1,DEBIT,1157,Individual,3a6fd52b-6cf4-41dc-931d-0a8389c275ec,4540822987933169,651,2030-03-18,Welford Bank,0.0,0.0,ACTIVE,2025-04-08,
589e175a-adcb-44c0-8b7a-6063b031c927,CREDIT,1158,Individual,123de565-da00-4c7f-af87-d0f8ff7acbd7,4540849639791326,653,2028-01-13,Welford Bank,2596.16,1924.4,ACTIVE,2024-01-29,0.2588
55771839-ef00-4d6e-add3-1b50ba876bc5,CREDIT,1159,Individual,100edf97-fbff-4f00-8fc8-229b7422e52c,4540537460551574,683,2027-08-03,Welford Bank,5278.34,1405.61,ACTIVE,2025-04-20,0.7337
ec35f416-f6d4-45a4-b520-f9e1e1ecf0e8,CREDIT,1160,Individual,282301ac-13fa-4c3c-abf9-316d275c0212,4540377184455712,617,2027-11-29,Welford Bank,4083.01,478.92,INACTIVE,2025-05-14,0.8827
a03f62fd-b4e8-49de-b936-9096397ffa30,DEBIT,1160,Individual,ef2e0382-891f-489d-8cef-1678d71514c9,4540098940054275,718,2028-05-11,Welford Bank,0.0,0.0,ACTIVE,2025-02-23,
da4711dd-36cd-459c-8b93-23f952a8e577,CREDIT,1160,Individual,ef2e0382-891f-489d-8cef-1678d71514c9,4540459516025129,852,2028-12-30,Welford Bank,8631.24,1363.94,ACTIVE,2025-04-09,0.842
d136ec44-4bb8-48e1-860d-47bce3675828,DEBIT,1161,Empresa,2bdb4c99-abeb-45fc-9eae-83f0d2ed2fec,4540321014166433,269,2026-07-21,Welford Bank,0.0,0.0,ACTIVE,2025-03-13,
26fea2cc-36ea-4f7c-9ec3-995ac0fe5a00,DEBIT,1161,Empresa,8e77e8f6-ff7e-40a7-93ac-41e672f972ff,4540282608207403,337,2029-10-09,Welford Bank,0.0,0.0,ACTIVE,2023-11-18,
493f8fac-193c-4f5c-918c-e3d6495dd1ab,DEBIT,1162,Individual,f453cf35-4fb2-428b-975c-339f793bc584,4540132837864440,843,2029-10-12,Welford Bank,0.0,0.0,INACTIVE,2025-03-23,
a7c9615f-0665-4064-b7db-e81f85e6eca0,CREDIT,1163,Individual,e476be72-5bfc-47c9-af7b-646f01df1bfa,4540431908197757,017,2026-06-10,Welford Bank,8914.74,1922.47,INACTIVE,2025-04-18,0.7843
9b6c49a9-0c31-4339-b808-cca7625cfff3,CREDIT,1163,Individual,e476be72-5bfc-47c9-af7b-646f01df1bfa,4540850785354153,736,2028-11-23,Welford Bank,5148.49,3012.66,ACTIVE,2025-03-17,0.4148
2b2fdd41-6171-4ebe-bfcd-8357a026df4f,DEBIT,1164,Individual,4fd7a4b3-2b62-4995-8400-d56f25e4b0b8,4540744417558264,217,2029-05-21,Welford Bank,0.0,0.0,INACTIVE,2025-05-12,
61be9858-a00a-4573-8898-95b93f7b0c72,DEBIT,1165,Individual,15e124e5-191e-46a4-8c59-57bcb6d58742,4540959312070159,180,2029-11-03,Welford Bank,0.0,0.0,INACTIVE,2022-06-29,
b87228ae-62e6-4567-835e-ea14766edc8d,CREDIT,1167,Individual,04e54d8f-b5fe-4a47-b383-34d758d5f444,4540541869012190,127,2029-10-09,Welford Bank,9439.07,4986.3,ACTIVE,2025-05-11,0.4717
62dae034-9927-46c2-aa07-670438db21a0,CREDIT,1167,Individual,f569c399-02f3-44aa-aec1-3a9f6f3aabc3,4540270258073448,551,2029-04-25,Welford Bank,7617.8,7271.92,ACTIVE,2025-05-13,0.0454
644b46df-26aa-41be-94ef-5ab0bf6c9e8d,DEBIT,1167,Individual,f569c399-02f3-44aa-aec1-3a9f6f3aabc3,4540664194826528,701,2029-04-12,Welford Bank,0.0,0.0,INACTIVE,2025-05-13,
95f5db08-12a1-4b79-bef4-01aa90cd30bc,CREDIT,1168,Individual,2662bdbc-236c-4407-aeb5-b96bbf87ae56,4540897093162774,690,2026-08-16,Welford Bank,7669.73,6929.41,INACTIVE,2025-02-17,0.0965
282ec28d-3afa-41f4-b82f-6b9e5c854924,DEBIT,1168,Individual,1cfd3bb4-9d68-4e23-b0a3-abac033307ad,4540728570840865,511,2027-06-13,Welford Bank,0.0,0.0,ACTIVE,2025-05-04,
526e5723-744b-4fe2-b0ed-c3dcc3185d0e,DEBIT,1168,Individual,77e45ce9-8ad1-4743-bf42-a4d185fc535a,4540647584228232,555,2028-12-26,Welford Bank,0.0,0.0,INACTIVE,2025-01-17,
8c454196-5eb5-4330-82c2-ebed50bbf702,DEBIT,1169,Individual,e2adf0fc-2de3-42ce-ab7d-b8c4d2d9a218,4540561063243775,413,2028-08-02,Welford Bank,0.0,0.0,INACTIVE,2025-02-01,
2a716be9-9daf-47ac-8cac-9d04ae03c71b,DEBIT,1169,Individual,e2adf0fc-2de3-42ce-ab7d-b8c4d2d9a218,4540390878380339,787,2026-11-27,Welford Bank,0.0,0.0,INACTIVE,2025-05-13,
713fac3d-8577-4e69-bdb7-ec89305633fc,CREDIT,1169,Individual,10d22d12-a28a-471b-86fd-30c0976e2e7b,4540756470602166,211,2030-05-03,Welford Bank,5088.6,3072.75,ACTIVE,2025-02-14,0.3962
2fe9b7ff-7271-4df4-8f6a-796bd3c49666,CREDIT,1170,Individual,1c643ed7-7bdd-4bc8-b15f-b00c2491995e,4540545092869741,148,2028-02-06,Welford Bank,5982.87,2239.95,INACTIVE,2025-02-15,0.6256
4388b057-a739-4ca3-910f-6c332dc6439d,CREDIT,1171,Individual,0e1a18df-4fc6-4501-ae8e-8424507b8558,4540673692828261,682,2028-12-20,Welford Bank,5922.72,930.48,ACTIVE,2025-01-03,0.8429
8d58f959-7655-4ee0-b457-d4b947d372b5,DEBIT,1171,Individual,0e1a18df-4fc6-4501-ae8e-8424507b8558,4540779659489192,932,2026-08-13,Welford Bank,0.0,0.0,ACTIVE,2025-01-02,
9770491b-8984-4b68-b367-c2f6843e2cba,DEBIT,1173,Empresa,4154d0f7-79ed-4f07-a9dc-8153c52d146f,4540925142305728,937,2029-03-22,Welford Bank,0.0,0.0,ACTIVE,2025-03-27,
b5fa05fd-b5f0-4156-a563-8e42348e41cc,DEBIT,1173,Empresa,11b913d9-99d1-4c3a-b66a-4256e88a6fde,4540251303541699,017,2030-01-13,Welford Bank,0.0,0.0,ACTIVE,2025-04-25,
cb6c8285-8a56-46de-bc1e-f7e43b0359af,CREDIT,1175,Individual,78bae7f7-e7ca-4e1a-b0f5-99b6c7a03781,4540843482523000,405,2027-03-05,Welford Bank,2483.89,1873.63,ACTIVE,2022-09-30,0.2457
0e2c600b-f815-4318-a41f-6166f2c319eb,DEBIT,1176,Individual,8e870bb5-3e88-4981-9386-b649e74daf7c,4540588626093494,747,2028-12-01,Welford Bank,0.0,0.0,INACTIVE,2024-12-26,
db32d974-383a-40b0-9e76-4515f5c520d3,DEBIT,1177,Individual,79570c5d-d56f-4c21-9f73-51432391ad5c,4540398081125975,896,2026-06-25,Welford Bank,0.0,0.0,INACTIVE,2025-01-01,
32e98294-9c7e-4001-ae68-690b424d6036,DEBIT,1178,Empresa,c97cff38-b43e-4478-8a36-8dfdf7007307,4540211464492214,329,2029-06-27,Welford Bank,0.0,0.0,ACTIVE,2025-04-07,
3d779948-2cbc-42c0-aaee-e50a8fbea9ec,CREDIT,1178,Empresa,a67628e6-dbba-425e-9426-1a36e80a544b,4540755464640618,965,2026-11-05,Welford Bank,6810.22,1013.54,INACTIVE,2025-04-24,0.8512
d52f6061-a844-4ab1-80f5-b36d150b8205,DEBIT,1179,Empresa,49486090-73f6-438a-bd66-301e66f2a9c8,4540620361420009,720,2028-09-02,Welford Bank,0.0,0.0,ACTIVE,2025-05-10,
4fbee2e8-0f5f-463a-8d13-7f877b9877af,DEBIT,1179,Empresa,49486090-73f6-438a-bd66-301e66f2a9c8,4540134606829977,559,2029-09-24,Welford Bank,0.0,0.0,ACTIVE,2025-05-11,
1e73ece6-035b-47d7-b090-954fceef147a,CREDIT,1181,Empresa,0e8c4459-5ea8-4adf-a270-ce2a4326eb01,4540750426805828,089,2027-07-22,Welford Bank,4232.26,3191.09,INACTIVE,2025-04-29,0.246
9edae62d-f90e-48be-83a5-78ee1863f66a,DEBIT,1181,Empresa,0e8c4459-5ea8-4adf-a270-ce2a4326eb01,4540761485218449,847,2026-06-06,Welford Bank,0.0,0.0,INACTIVE,2025-05-14,
11854d43-d6bc-4359-8045-35034323b0fe,DEBIT,1182,Individual,99be9b09-9551-489c-8791-809ab90d967b,4540426513430713,754,2027-10-12,Welford Bank,0.0,0.0,ACTIVE,2025-02-24,
068c6b6d-b550-4002-87d8-b56ed51763e8,CREDIT,1183,Empresa,5bd9fec5-a983-490d-b086-f9bb1dadd500,4540321586715392,765,2029-12-06,Welford Bank,5038.37,1712.89,INACTIVE,2025-05-12,0.66
e9490aed-5340-414f-8cb3-32404196cb66,DEBIT,1183,Empresa,5bd9fec5-a983-490d-b086-f9bb1dadd500,4540182253530327,915,2028-11-12,Welford Bank,0.0,0.0,ACTIVE,2024-05-14,
c9d5426d-95d2-4f92-bba8-2d403a3fd555,CREDIT,1184,Individual,c8934ac1-7e75-4218-acb8-7a50f6138286,4540154334338449,290,2026-07-15,Welford Bank,9386.08,24.36,ACTIVE,2024-10-13,0.9974
a2a8c3fa-5076-44e6-9760-bbafe3db3e8b,CREDIT,1184,Individual,1d598df8-46ec-4198-a4f6-99f7ca71b305,4540482934859019,464,2027-08-07,Welford Bank,4716.01,2082.96,ACTIVE,2024-05-19,0.5583
94948410-55ce-4d8d-9965-b0c187dc59ea,DEBIT,1185,Individual,ea1d0e0a-5402-4064-8e05-7b07cbbb085d,4540268800909165,651,2029-11-27,Welford Bank,0.0,0.0,ACTIVE,2024-12-10,
dde9edb3-6640-4eeb-90cb-095144cbcc8f,CREDIT,1185,Individual,5f7655be-912d-4fdd-8e93-7973ffe35a50,4540198390987032,222,2027-08-03,Welford Bank,7680.45,434.31,INACTIVE,2024-08-28,0.9435
6569bdca-dd10-4c12-9fd8-4cd296a99a6a,CREDIT,1185,Individual,7d20d855-d538-47bd-ad3b-4dc6172fa220,4540421212473449,103,2028-11-28,Welford Bank,2463.06,403.83,INACTIVE,2024-05-05,0.836
3472a9aa-15f2-4b2c-bf38-4a868b44aeb4,DEBIT,1186,Individual,ce0ccf7e-5599-4554-ab7e-85dd92bb282b,4540228908029918,450,2027-05-24,Welford Bank,0.0,0.0,ACTIVE,2025-01-18,
1c0b1fef-c6c8-4048-9e16-97557f608fc7,CREDIT,1186,Individual,90d06465-f375-4f5b-af09-1505ece2af2f,4540883123336589,094,2028-03-29,Welford Bank,8620.36,3952.58,INACTIVE,2025-05-01,0.5415
85850e1d-1d26-4154-bb1d-c7e401ae4a2c,DEBIT,1186,Individual,90d06465-f375-4f5b-af09-1505ece2af2f,4540720396539431,937,2028-07-14,Welford Bank,0.0,0.0,ACTIVE,2025-05-13,
dccaf12c-9d4f-49ca-bab1-fc2efd28721a,DEBIT,1187,Individual,5ed5e5e3-b98c-43f8-95a2-b3aa14bd32a2,4540969972031502,962,2030-04-01,Welford Bank,0.0,0.0,INACTIVE,2024-10-21,
208f2db9-8350-4d30-913c-f8f88c4777c0,CREDIT,1187,Individual,5ed5e5e3-b98c-43f8-95a2-b3aa14bd32a2,4540315595440712,259,2028-01-19,Welford Bank,4152.27,4006.43,ACTIVE,2024-10-20,0.0351
a64620f3-43b3-4647-b4ab-257879e45b3f,CREDIT,1188,Individual,861e98ca-2bac-4a62-bcda-6958c3c9592f,4540120134033175,991,2027-12-15,Welford Bank,8855.8,5266.28,INACTIVE,2023-02-18,0.4053
0a84a7b4-9796-4736-b8ca-b86621c866fd,DEBIT,1188,Individual,861e98ca-2bac-4a62-bcda-6958c3c9592f,4540577150194753,387,2029-03-16,Welford Bank,0.0,0.0,ACTIVE,2024-12-29,
9e7940d6-c63d-4086-8eb5-41a339719f54,CREDIT,1189,Individual,546f887e-622f-4581-b58a-0402481e9e9f,4540338352983670,463,2029-11-12,Welford Bank,6454.97,4926.08,ACTIVE,2023-08-01,0.2369
29a528ee-44ca-491c-a77a-b3df65208514,DEBIT,1189,Individual,546f887e-622f-4581-b58a-0402481e9e9f,4540914223054214,401,2030-04-22,Welford Bank,0.0,0.0,INACTIVE,2024-08-06,
29c3c1e9-aefd-413a-892b-b12bab911ddd,DEBIT,1190,Individual,6d11788f-68c6-4ee2-9266-41283f937e80,4540958112467734,677,2026-07-05,Welford Bank,0.0,0.0,ACTIVE,2025-05-07,
ce7669da-3168-4898-8eee-e4d84858dfd5,DEBIT,1190,Individual,6d11788f-68c6-4ee2-9266-41283f937e80,4540121312164346,099,2026-10-14,Welford Bank,0.0,0.0,ACTIVE,2025-05-11,
27773c6b-4726-44ff-9f10-82dd13573ccf,CREDIT,1191,Individual,3fe6d960-e5da-4381-a79e-7d02bd5bf918,4540522638814414,924,2027-12-03,Welford Bank,9818.85,8699.28,ACTIVE,2024-10-17,0.114
1790905c-f80b-4157-9b8e-9ea2020261ab,DEBIT,1191,Individual,3fe6d960-e5da-4381-a79e-7d02bd5bf918,4540167890638665,076,2030-04-03,Welford Bank,0.0,0.0,ACTIVE,2024-11-16,
19b0307c-f96d-4633-9f68-994cfba7de25,DEBIT,1192,Empresa,de27ef04-9843-4488-89ac-9a5923385b1b,4540639256915761,778,2029-05-13,Welford Bank,0.0,0.0,ACTIVE,2025-05-07,
79a66f7b-f52c-4d40-94bd-9e837b2f2521,DEBIT,1192,Empresa,1dee536f-673b-444a-8cc7-05128a9a6a76,4540788761448694,881,2029-07-08,Welford Bank,0.0,0.0,INACTIVE,2024-06-24,
c5a13baa-862d-495d-8a74-80f0762bcd2c,DEBIT,1192,Empresa,1dee536f-673b-444a-8cc7-05128a9a6a76,4540849520077706,467,2028-03-24,Welford Bank,0.0,0.0,ACTIVE,2024-08-25,
4bc78d16-1458-47ae-9250-807176e62b2c,CREDIT,1193,Individual,f2bb0576-6455-4a39-9e8d-505a63361ab8,4540241180274223,749,2028-08-29,Welford Bank,4364.69,3712.78,INACTIVE,2025-04-11,0.1494
069393a6-1f23-4cb5-8020-6b00fd4e34b9,DEBIT,1194,Individual,69e91d27-380c-486c-8fa5-25500df863f4,4540277519525645,907,2026-09-20,Welford Bank,0.0,0.0,ACTIVE,2024-11-02,
adf6e45a-dcea-4dbe-8b37-f4304cf256ca,DEBIT,1194,Individual,625fe2ca-b408-4f1d-954e-9b313d96745d,4540129579025449,600,2028-10-05,Welford Bank,0.0,0.0,INACTIVE,2025-04-06,
160a218a-3ed2-4eee-ba1c-4cbd581101dc,CREDIT,1195,Individual,6933cdea-64e3-4248-b71f-f8b05081e927,4540891755142582,152,2026-07-06,Welford Bank,8092.58,3976.29,ACTIVE,2025-02-02,0.5086
c61562ef-bbeb-41fe-af3b-1fb96d213e35,CREDIT,1196,Individual,ceed82d3-6040-4513-b4dc-bf1a50eb517f,4540024494909830,124,2027-05-18,Welford Bank,1832.18,207.02,INACTIVE,2023-08-30,0.887
6e1499ba-438a-4d9c-a9aa-7e01cb26446c,CREDIT,1198,Individual,505dd62b-7629-467a-93dc-b261f22cf761,4540540483274648,865,2029-11-08,Welford Bank,7466.1,7334.62,ACTIVE,2025-03-01,0.0176
f04ffef5-639b-4e73-ac52-9d077dd3cde9,DEBIT,1199,Empresa,c7f77d3d-573d-4010-8342-bafd43333a64,4540306336709399,893,2028-04-10,Welford Bank,0.0,0.0,INACTIVE,2024-06-03,
6f6d3c13-347d-4219-b1cb-d1231183838c,DEBIT,1200,Individual,03e8ac61-5bf2-45a8-a50d-2990c343f9f9,4540452461631194,072,2028-04-20,Welford Bank,0.0,0.0,INACTIVE,2025-05-11,
daa8b1b5-dd4d-411e-ba24-51c35425abb3,CREDIT,1200,Individual,03e8ac61-5bf2-45a8-a50d-2990c343f9f9,4540720340046408,374,2028-01-10,Welford Bank,6538.92,1555.26,INACTIVE,2025-05-09,0.7622
3154e8b2-13e9-473a-9f16-2df872fac293,CREDIT,1201,Empresa,181d3f6b-9e50-4709-b897-f93625c1e5fb,4540039237540430,524,2029-05-24,Welford Bank,9948.4,4839.99,ACTIVE,2025-04-08,0.5135
9b21a296-345a-4eae-a9aa-52e1fec983fe,CREDIT,1202,Individual,38aab45e-390d-404a-91f2-96230fab4fdf,4540195808109716,139,2028-07-29,Welford Bank,7961.45,4384.3,ACTIVE,2025-05-11,0.4493
47975ec8-cf61-46f3-8dcb-81d89edd0ade,CREDIT,1203,Individual,e57a8262-4cac-4c85-ace1-ec00a6f19695,4540744843815974,266,2029-04-02,Welford Bank,3799.58,3504.21,ACTIVE,2024-05-24,0.0777
8cc6bbe9-38e8-4e98-bc4a-30a7ca76fe69,CREDIT,1204,Individual,2349e89c-e3e5-4717-b180-922a97e28c83,4540027148381266,542,2027-05-03,Welford Bank,1098.55,420.8,INACTIVE,2024-01-09,0.6169
0458a4a4-fd9b-470f-b950-2a5b1f2002de,DEBIT,1204,Individual,cfcc019a-4c15-445e-99c5-e85dc2abaeae,4540369310913522,363,2029-04-13,Welford Bank,0.0,0.0,ACTIVE,2025-04-06,
de2ae6ca-8fae-42aa-ab37-1f0cd8ef6562,CREDIT,1204,Individual,50d89521-3797-41ab-8a5e-3647e5585825,4540023321259431,673,2027-11-04,Welford Bank,9137.76,2146.83,INACTIVE,2024-09-13,0.7651
320b0355-ef92-4570-8e14-fa1bbe7d7e76,CREDIT,1205,Individual,554c8766-d59e-445d-8f01-707dadaec757,4540348469226490,791,2027-07-15,Welford Bank,1642.41,491.86,INACTIVE,2025-04-26,0.7005
bcf951ec-7d5a-4e8d-a237-609849521661,DEBIT,1205,Individual,29613acf-3b80-488c-a901-775b47b1f04c,4540167500323107,974,2027-11-12,Welford Bank,0.0,0.0,ACTIVE,2025-03-27,
7f5f11a4-27dc-4247-95c9-688c5b75de84,DEBIT,1206,Individual,762610d1-fec7-4023-af3a-f1c4030e4859,4540434308594738,907,2027-10-10,Welford Bank,0.0,0.0,INACTIVE,2025-05-02,
4ae457cb-f246-4f4f-8c79-33ac0d71498c,CREDIT,1206,Individual,762610d1-fec7-4023-af3a-f1c4030e4859,4540375005195556,592,2027-06-23,Welford Bank,2475.21,364.17,INACTIVE,2025-05-07,0.8529
1a23fd79-3992-4354-8160-cf68717b9d77,DEBIT,1207,Individual,1043f75d-7716-4e80-a6bc-181cad2cd9e6,4540061993986671,269,2028-03-12,Welford Bank,0.0,0.0,ACTIVE,2021-12-02,
2b7f0e5d-62d3-4d1c-8d5d-c51bf4fef997,DEBIT,1207,Individual,4341575a-c25f-474c-88cb-983aabf7ecc3,4540157371837729,287,2026-05-15,Welford Bank,0.0,0.0,INACTIVE,2024-08-06,
d7e91197-dddd-4941-975a-e822c0bf6e47,DEBIT,1208,Individual,1f89f272-48a8-4b94-bf44-7037740218bd,4540289187314492,729,2028-10-13,Welford Bank,0.0,0.0,INACTIVE,2025-04-04,
deec8645-657a-4235-b2d2-2a5b16115fa9,CREDIT,1209,Individual,1f3589e6-ad4b-4b5b-b92f-dfce26927798,4540503092952623,420,2029-10-14,Welford Bank,6318.88,4416.15,INACTIVE,2025-05-08,0.3011
5d34711d-418a-47b3-8c90-9d43beb6be51,DEBIT,1211,Empresa,c836d3f4-d540-4572-8e1f-23e6b3546b37,4540178599093266,037,2030-01-21,Welford Bank,0.0,0.0,INACTIVE,2023-08-06,
fc114506-4811-43f3-b6b4-77db66afb397,DEBIT,1211,Empresa,93d8514f-d6b0-4ea4-a533-28ebd4f9a61a,4540961114101023,200,2028-07-23,Welford Bank,0.0,0.0,ACTIVE,2024-04-17,
90044999-c7ee-4dbe-aa82-4e3e4bdecb5e,DEBIT,1212,Empresa,8a88b7c7-5a0c-4d1a-b183-b000e8817531,4540547839766747,226,2028-10-18,Welford Bank,0.0,0.0,ACTIVE,2021-10-08,
e0c8e09d-514f-4782-92bc-4a910a381b8b,CREDIT,1214,Individual,a1146c6e-e1ff-44ad-9cf4-fbc555b4048f,4540163786744973,187,2026-12-16,Welford Bank,4059.22,765.57,INACTIVE,2023-03-21,0.8114
42dde032-facb-43a4-8aa5-e6a9f71139be,DEBIT,1215,Empresa,d6f9df58-3b05-46ab-8350-2787968b5d6e,4540937564321649,662,2029-10-15,Welford Bank,0.0,0.0,ACTIVE,2023-08-01,
28ae03de-51b8-4989-b4f8-9ecc10ab84b8,DEBIT,1217,Empresa,efce5f3b-053c-461c-ba10-edff9aa9091f,4540036226544147,385,2029-02-27,Welford Bank,0.0,0.0,INACTIVE,2024-10-17,
a446f23d-6bff-4597-920b-4a9669d41373,CREDIT,1217,Empresa,efce5f3b-053c-461c-ba10-edff9aa9091f,4540314309892106,075,2027-04-22,Welford Bank,9362.03,6118.81,ACTIVE,2025-03-03,0.3464
390478d5-f3a4-42c6-a8fd-a4b48fab57dd,CREDIT,1218,Individual,d2b2bdf9-cefc-4bf7-80f7-493fdd521d0e,4540008696038200,875,2026-11-04,Welford Bank,6344.4,5346.85,ACTIVE,2025-05-14,0.1572
15261d80-e799-440f-90e9-8e2288070bdc,DEBIT,1219,Individual,1f43d902-e6f2-4748-aae5-e0538b52ecd8,4540532858984429,967,2029-12-17,Welford Bank,0.0,0.0,INACTIVE,2025-02-19,
2d3055f2-a4e7-4990-aaf2-893df40b4fb7,DEBIT,1219,Individual,16872a29-9c82-46b5-925c-e485a9c11b72,4540781866335382,391,2029-12-12,Welford Bank,0.0,0.0,INACTIVE,2024-07-13,
a8a9ed7b-b270-44fe-8dcc-6682dc3f796d,DEBIT,1220,Individual,14ca8b0f-e3fe-46b9-823c-b934740aabc4,4540377887514390,120,2026-09-01,Welford Bank,0.0,0.0,ACTIVE,2025-01-17,
5b445225-b3b7-468e-a4f6-ec0b62311c75,DEBIT,1220,Individual,eca81ab0-e4d7-4813-a936-d3ca1d56e58c,4540744612052323,703,2027-08-12,Welford Bank,0.0,0.0,ACTIVE,2025-03-24,
44713ec1-ff60-440b-afaa-7fb3f5ac187a,DEBIT,1221,Empresa,89cdd349-bfa7-4102-a763-92d26c50f4cc,4540377300521750,630,2027-06-05,Welford Bank,0.0,0.0,ACTIVE,2023-07-25,
90ae501a-3bae-4d90-bf0e-a8eb4d41fbba,DEBIT,1221,Empresa,aa678989-6136-4943-b440-cc2c5c2ff39a,4540929786295301,280,2028-04-14,Welford Bank,0.0,0.0,INACTIVE,2023-05-19,
82f41a8d-d9f2-43e7-8f32-baa7dedad51d,CREDIT,1221,Empresa,06063201-b1cd-470d-b5cc-b03e4e3891da,4540288919820192,903,2027-06-02,Welford Bank,2689.47,931.38,INACTIVE,2024-12-14,0.6537
e039ff30-2b4d-4b95-aa61-e9895e0fe63a,DEBIT,1221,Empresa,06063201-b1cd-470d-b5cc-b03e4e3891da,4540100474546179,048,2028-12-04,Welford Bank,0.0,0.0,ACTIVE,2025-01-10,
16f0cb0b-627a-4ab9-a5b5-96885b25f216,DEBIT,1223,Individual,fca90df6-5066-4b95-84d9-4d99ae805469,4540082127753306,352,2029-08-16,Welford Bank,0.0,0.0,INACTIVE,2024-08-18,
7b965fce-665b-44ca-bea4-b16afeab82b3,DEBIT,1223,Individual,457f6fb7-c8ce-46e5-969a-a9af587948bb,4540706749367294,792,2028-12-19,Welford Bank,0.0,0.0,INACTIVE,2024-04-07,
fad9d470-b4b1-4047-a20a-834d6a71e3c7,CREDIT,1224,Individual,b8faee33-9277-4f71-a974-f9b62c832b18,4540951979156178,166,2028-05-11,Welford Bank,7258.12,861.91,ACTIVE,2023-05-05,0.8812
02f8c816-19db-45b8-91f9-8764caf8a44c,CREDIT,1224,Individual,f7f16bd4-ae2d-4993-9b80-74d05be32ba1,4540866564028169,523,2029-09-16,Welford Bank,7545.35,989.31,INACTIVE,2025-01-13,0.8689
e53a000c-1e77-4040-af3a-3e4eaeb1c8d9,DEBIT,1225,Individual,0849fc89-ccd5-4776-a323-75956e2d8ef8,4540405653124198,002,2028-08-02,Welford Bank,0.0,0.0,ACTIVE,2025-04-13,
7d83be29-693d-4d5c-b38e-c35bd5c26d72,DEBIT,1226,Individual,aa148035-18c1-4a81-a5a0-580cdeb3ee23,4540662737390906,602,2029-06-01,Welford Bank,0.0,0.0,INACTIVE,2025-01-20,
e3a93d3f-bffd-4df4-84b9-9c555674d396,CREDIT,1227,Empresa,6d51a2d5-b7db-4f96-a644-543756a9b9cc,4540316446956438,665,2029-03-03,Welford Bank,2950.31,128.27,INACTIVE,2025-05-05,0.9565
886ba951-eecd-46e2-bf05-19057b06ff55,CREDIT,1227,Empresa,6d51a2d5-b7db-4f96-a644-543756a9b9cc,4540931915524715,046,2029-03-04,Welford Bank,9720.68,1726.96,ACTIVE,2025-05-03,0.8223
6f37a5c6-2d5e-4715-b3b2-c5db2c23e8a9,DEBIT,1228,Individual,f69e600c-230a-4cd4-a80e-e2d2758f8a8c,4540873286394237,150,2029-07-09,Welford Bank,0.0,0.0,ACTIVE,2025-04-13,
382b9889-0fc9-41d9-aec9-1727365661d5,DEBIT,1230,Individual,a74957da-b1e0-42e6-9db7-2ec763fd6ba3,4540743618053348,623,2029-08-12,Welford Bank,0.0,0.0,INACTIVE,2025-05-13,
d168fafb-179a-4e10-8c98-768355678489,DEBIT,1231,Individual,3c5f3cf6-87fe-4479-89e7-9b07914c6be8,4540936001637018,690,2029-01-22,Welford Bank,0.0,0.0,INACTIVE,2025-04-27,
3215284a-cb0e-494a-9641-7132980f4efe,DEBIT,1232,Empresa,65df2412-068d-4eaa-9c66-93d50f6cf1aa,4540550714643950,855,2028-05-28,Welford Bank,0.0,0.0,ACTIVE,2023-11-26,
f88cfc3d-7058-43a3-a70e-31735e03c42e,CREDIT,1233,Individual,1f3d8bfd-43e1-48a5-8215-5e9f53f52112,4540315878971577,852,2027-06-13,Welford Bank,9238.84,5848.18,INACTIVE,2025-04-12,0.367
dc19224c-d2db-4f83-b551-0a8cc39a9470,DEBIT,1234,Individual,2f65e474-1584-44eb-904f-3229ffa814e9,4540183782116157,930,2030-03-02,Welford Bank,0.0,0.0,ACTIVE,2025-03-25,
f701fbdb-e9fc-4463-94e5-a7fe18c68697,DEBIT,1235,Individual,9a874fee-664e-46ba-ac47-01b9d91bfd94,4540475863168756,802,2030-01-02,Welford Bank,0.0,0.0,ACTIVE,2021-07-25,
c900b278-a14c-4401-bfbb-393ef2596881,DEBIT,1235,Individual,9a874fee-664e-46ba-ac47-01b9d91bfd94,4540698862024726,233,2028-09-16,Welford Bank,0.0,0.0,ACTIVE,2021-05-08,
1e60bba8-f4fe-4a47-b64f-1a600e99439e,DEBIT,1236,Individual,6fd0efd4-89c7-4fdd-8891-a0269804f768,4540671455383681,738,2029-09-30,Welford Bank,0.0,0.0,ACTIVE,2025-04-19,
83c6bee6-1aca-47bb-a8ea-76061c52c8c6,DEBIT,1238,Individual,208da7a8-3077-45fe-ba96-47ae54486467,4540393299956419,549,2026-07-27,Welford Bank,0.0,0.0,INACTIVE,2025-04-21,
80f73e0c-a765-4634-89f4-0b9fd804f0b7,CREDIT,1239,Empresa,3aad0a6e-66ab-4739-bb40-c61423e99e25,4540787496466258,418,2028-03-21,Welford Bank,5974.53,1968.97,INACTIVE,2025-05-02,0.6704
43e5d1cb-f27c-4c43-9f22-7a49bf84f3a9,CREDIT,1242,Individual,c94abe85-8e72-471e-914f-d81515835b93,4540670782959610,174,2028-02-26,Welford Bank,6110.67,5013.33,ACTIVE,2025-04-07,0.1796
