Account_ID,Account_Type,Client_ID,Type_Client,Office_Code,Entity_Code,Check_Digit,Account_Number,Balance,Currency,Interest_Rate,Status,Created_At,income
2bdb4c99-abeb-45fc-9eae-83f0d2ed2fec,CHECKING,1161,Empresa,0968,5666,17,0241591278,54912.46,EUR,0.03,INACTIVE,2024-09-07,3384.72
8e77e8f6-ff7e-40a7-93ac-41e672f972ff,CHECKING,1161,Empresa,4552,0951,45,8080495862,76917.19,EUR,0.02,ACTIVE,2023-01-09,7416.22
f453cf35-4fb2-428b-975c-339f793bc584,CHECKING,1162,Individual,3596,1152,51,8651746862,16617.64,EUR,0.08,INACTIVE,2025-03-06,4001.82
e476be72-5bfc-47c9-af7b-646f01df1bfa,CHECKING,1163,Individual,9129,5135,15,3756261723,72696.04,EUR,0.03,ACTIVE,2025-02-27,1775.86
4fd7a4b3-2b62-4995-8400-d56f25e4b0b8,CHECKING,1164,Individual,2699,1175,40,7183194572,51356.79,EUR,0.08,INACTIVE,2025-02-01,3495.74
15e124e5-191e-46a4-8c59-57bcb6d58742,CHECKING,1165,Individual,8709,4633,25,5471387666,123119.89,EUR,0.02,ACTIVE,2021-02-20,3887.19
b88fd7ba-847b-4057-834e-7c233b127445,CHECKING,1166,Empresa,8729,5842,34,6159090766,71835.61,EUR,0.0,ACTIVE,2021-04-30,1463.15
04e54d8f-b5fe-4a47-b383-34d758d5f444,SAVINGS,1167,Individual,8922,0004,51,6474069217,102430.69,EUR,1.47,INACTIVE,2025-05-11,3164.03
f569c399-02f3-44aa-aec1-3a9f6f3aabc3,CHECKING,1167,Individual,9594,5615,76,7409789613,102698.58,EUR,0.0,ACTIVE,2025-05-13,5287.97
2662bdbc-236c-4407-aeb5-b96bbf87ae56,CHECKING,1168,Individual,2909,1882,18,5562840847,136193.35,EUR,0.0,INACTIVE,2025-01-14,2449.19
1cfd3bb4-9d68-4e23-b0a3-abac033307ad,CHECKING,1168,Individual,4516,4934,07,0194552755,90762.84,EUR,0.04,ACTIVE,2025-04-23,7696.61
77e45ce9-8ad1-4743-bf42-a4d185fc535a,CHECKING,1168,Individual,4184,8262,91,2715517039,12135.52,EUR,0.0,ACTIVE,2024-11-28,4281.59
e2adf0fc-2de3-42ce-ab7d-b8c4d2d9a218,CHECKING,1169,Individual,7565,5724,35,0468962056,116939.71,EUR,0.07,INACTIVE,2025-01-18,7026.23
10d22d12-a28a-471b-86fd-30c0976e2e7b,CHECKING,1169,Individual,1985,9866,31,4507738969,41972.35,EUR,0.08,ACTIVE,2025-01-18,2457.99
1c643ed7-7bdd-4bc8-b15f-b00c2491995e,SAVINGS,1170,Individual,2899,5019,53,5219649059,50197.87,EUR,0.61,INACTIVE,2024-10-20,4101.97
0e1a18df-4fc6-4501-ae8e-8424507b8558,CHECKING,1171,Individual,8922,1449,91,5780763956,67366.22,EUR,0.01,INACTIVE,2024-11-21,4758.41
3783761e-e1f5-4a55-a8de-eaec609ed350,MORTGAGE,1172,Individual,3243,3658,61,2769526729,41772.6,EUR,2.75,INACTIVE,2023-08-21,1481.09
4154d0f7-79ed-4f07-a9dc-8153c52d146f,CHECKING,1173,Empresa,1029,0041,09,3753690214,16674.39,EUR,0.07,INACTIVE,2025-03-17,939.87
11b913d9-99d1-4c3a-b66a-4256e88a6fde,MORTGAGE,1173,Empresa,4308,3016,57,5128849001,88230.38,EUR,2.42,INACTIVE,2025-01-06,6986.09
44f6635c-fe0d-4e12-a273-41c9f4918a57,CHECKING,1174,Individual,3419,4400,54,4050556286,100095.89,EUR,0.05,ACTIVE,2022-04-07,4679.13
78bae7f7-e7ca-4e1a-b0f5-99b6c7a03781,SAVINGS,1175,Individual,0178,0370,88,6738851337,65127.63,EUR,0.72,INACTIVE,2022-06-25,4347.32
8e870bb5-3e88-4981-9386-b649e74daf7c,SAVINGS,1176,Individual,2001,9477,18,1042001432,129416.17,EUR,0.3,ACTIVE,2024-11-14,2463.32
79570c5d-d56f-4c21-9f73-51432391ad5c,SAVINGS,1177,Individual,1886,7361,35,1961645962,81755.05,EUR,0.82,ACTIVE,2024-06-18,5944.61
c97cff38-b43e-4478-8a36-8dfdf7007307,MORTGAGE,1178,Empresa,0091,0848,14,8147280374,36823.69,EUR,2.7,ACTIVE,2025-02-15,5949.56
a67628e6-dbba-425e-9426-1a36e80a544b,CHECKING,1178,Empresa,0393,9254,44,9495177951,62583.15,EUR,0.02,INACTIVE,2025-04-07,6743.57
49486090-73f6-438a-bd66-301e66f2a9c8,CHECKING,1179,Empresa,3673,3256,19,7118592361,20234.68,EUR,0.06,ACTIVE,2025-04-30,7800.75
a4f40c0e-46dd-4e08-9c7c-82c5361ccead,TERM,1180,Individual,1674,4043,39,0189944833,120887.9,EUR,1.15,INACTIVE,2022-12-21,6844.2
0e8c4459-5ea8-4adf-a270-ce2a4326eb01,TERM,1181,Empresa,3430,5437,86,7118371790,134762.79,EUR,1.37,ACTIVE,2024-12-02,6951.24
99be9b09-9551-489c-8791-809ab90d967b,CHECKING,1182,Individual,6216,6938,11,4559322358,21541.71,EUR,0.0,ACTIVE,2024-08-19,4012.44
5bd9fec5-a983-490d-b086-f9bb1dadd500,MORTGAGE,1183,Empresa,6458,4184,41,0674243356,48993.38,EUR,1.62,ACTIVE,2022-02-14,3923.97
c8934ac1-7e75-4218-acb8-7a50f6138286,SAVINGS,1184,Individual,7055,2392,40,9106322805,149977.81,EUR,0.59,ACTIVE,2023-09-18,7457.64
1d598df8-46ec-4198-a4f6-99f7ca71b305,CHECKING,1184,Individual,5922,6344,85,4141008823,125393.0,EUR,0.07,ACTIVE,2024-03-02,7689.17
ea1d0e0a-5402-4064-8e05-7b07cbbb085d,CHECKING,1185,Individual,6841,0839,09,6728554953,13974.74,EUR,0.1,ACTIVE,2024-12-01,2529.34
5f7655be-912d-4fdd-8e93-7973ffe35a50,CHECKING,1185,Individual,6854,3527,57,8916193612,75827.08,EUR,0.07,INACTIVE,2024-04-10,6405.1
7d20d855-d538-47bd-ad3b-4dc6172fa220,CHECKING,1185,Individual,9948,6863,01,1966812485,88718.35,EUR,0.1,ACTIVE,2024-01-28,1281.43
ce0ccf7e-5599-4554-ab7e-85dd92bb282b,SAVINGS,1186,Individual,6608,7169,83,8245751657,111301.45,EUR,1.37,ACTIVE,2024-10-15,3747.64
90d06465-f375-4f5b-af09-1505ece2af2f,SAVINGS,1186,Individual,8893,2655,43,7913216397,12858.36,EUR,0.61,ACTIVE,2025-04-26,7118.68
5ed5e5e3-b98c-43f8-95a2-b3aa14bd32a2,CHECKING,1187,Individual,6565,0253,14,2339614557,77835.93,EUR,0.02,INACTIVE,2024-10-03,4912.59
861e98ca-2bac-4a62-bcda-6958c3c9592f,CHECKING,1188,Individual,5293,8119,32,7796091399,19130.85,EUR,0.09,INACTIVE,2023-01-15,1311.96
546f887e-622f-4581-b58a-0402481e9e9f,SAVINGS,1189,Individual,5690,4989,90,2080690828,96196.36,EUR,1.2,ACTIVE,2020-10-31,4530.58
6d11788f-68c6-4ee2-9266-41283f937e80,CHECKING,1190,Individual,9789,6671,53,9465064888,113202.55,EUR,0.05,INACTIVE,2025-03-11,5600.4
3fe6d960-e5da-4381-a79e-7d02bd5bf918,SAVINGS,1191,Individual,5204,4413,18,1693946321,63608.42,EUR,0.37,ACTIVE,2024-10-01,983.23
de27ef04-9843-4488-89ac-9a5923385b1b,MORTGAGE,1192,Empresa,2827,3003,17,7739374858,59626.69,EUR,2.78,ACTIVE,2025-03-10,1453.69
1dee536f-673b-444a-8cc7-05128a9a6a76,CHECKING,1192,Empresa,7986,2868,63,0541907180,140255.74,EUR,0.07,ACTIVE,2024-05-14,6696.24
f2bb0576-6455-4a39-9e8d-505a63361ab8,MORTGAGE,1193,Individual,8851,7254,69,5326600181,121695.34,EUR,1.61,INACTIVE,2022-10-20,2923.6
69e91d27-380c-486c-8fa5-25500df863f4,CHECKING,1194,Individual,6445,3085,53,9016219165,952.19,EUR,0.02,INACTIVE,2024-07-22,7999.83
625fe2ca-b408-4f1d-954e-9b313d96745d,CHECKING,1194,Individual,0648,7773,22,1471049267,77038.98,EUR,0.05,ACTIVE,2024-06-10,7805.14
6933cdea-64e3-4248-b71f-f8b05081e927,CHECKING,1195,Individual,8206,4678,78,0989676120,35292.48,EUR,0.09,ACTIVE,2022-04-25,2908.99
ceed82d3-6040-4513-b4dc-bf1a50eb517f,SAVINGS,1196,Individual,1163,9334,91,6305051720,58040.32,EUR,1.29,ACTIVE,2023-02-05,7660.93
9aa146f2-8436-4a5c-94b5-bdf93ed352e4,SAVINGS,1196,Individual,6406,7915,23,1997182291,73084.26,EUR,0.79,ACTIVE,2024-02-01,2766.39
89b58535-8ff1-4747-9744-924a2bf09b46,MORTGAGE,1197,Individual,8794,8436,84,9977687351,59007.03,EUR,2.61,ACTIVE,2023-05-31,5962.96
505dd62b-7629-467a-93dc-b261f22cf761,CHECKING,1198,Individual,4367,4760,13,3121264154,88698.89,EUR,0.08,INACTIVE,2023-03-06,6180.94
c7f77d3d-573d-4010-8342-bafd43333a64,TERM,1199,Empresa,2950,8406,01,4275434023,71018.43,EUR,1.34,INACTIVE,2023-06-11,2686.42
98de2c77-c872-4a02-8ef1-ddb0fedb4937,SAVINGS,1199,Empresa,1584,6238,43,1691826251,132992.53,EUR,0.35,INACTIVE,2023-01-18,1339.98
03e8ac61-5bf2-45a8-a50d-2990c343f9f9,MORTGAGE,1200,Individual,7070,6241,08,5140690194,16485.47,EUR,2.66,ACTIVE,2025-04-28,4061.18
181d3f6b-9e50-4709-b897-f93625c1e5fb,CHECKING,1201,Empresa,7888,7384,71,6445118683,4350.32,EUR,0.03,ACTIVE,2024-05-31,6540.76
5effeda8-4eb1-4226-af63-46f4abc4e892,CHECKING,1201,Empresa,1023,3365,51,6221178437,119656.21,EUR,0.03,INACTIVE,2025-02-07,7016.56
38aab45e-390d-404a-91f2-96230fab4fdf,MORTGAGE,1202,Individual,4661,7555,85,9370567933,29011.94,EUR,2.18,ACTIVE,2025-04-29,4186.24
e57a8262-4cac-4c85-ace1-ec00a6f19695,CHECKING,1203,Individual,7926,1333,12,9819278649,8941.84,EUR,0.05,ACTIVE,2023-11-20,4592.47
2349e89c-e3e5-4717-b180-922a97e28c83,SAVINGS,1204,Individual,4016,1285,21,8145486387,139804.85,EUR,1.08,ACTIVE,2020-02-26,4359.17
cfcc019a-4c15-445e-99c5-e85dc2abaeae,TERM,1204,Individual,2545,5833,71,5808815307,98137.43,EUR,1.63,ACTIVE,2025-03-16,5343.19
50d89521-3797-41ab-8a5e-3647e5585825,SAVINGS,1204,Individual,0970,0929,84,6337936835,94131.0,EUR,0.73,ACTIVE,2021-03-22,2930.19
554c8766-d59e-445d-8f01-707dadaec757,CHECKING,1205,Individual,7307,7484,96,4098300231,130936.13,EUR,0.0,ACTIVE,2024-10-18,6977.19
29613acf-3b80-488c-a901-775b47b1f04c,CHECKING,1205,Individual,1065,2307,66,4951042835,62088.41,EUR,0.08,ACTIVE,2025-01-18,1081.21
762610d1-fec7-4023-af3a-f1c4030e4859,SAVINGS,1206,Individual,2651,1029,28,5999242042,138116.2,EUR,0.98,ACTIVE,2025-04-21,3878.57
1043f75d-7716-4e80-a6bc-181cad2cd9e6,MORTGAGE,1207,Individual,6296,8378,67,9659592150,25369.87,EUR,2.4,ACTIVE,2021-05-19,2808.41
4341575a-c25f-474c-88cb-983aabf7ecc3,TERM,1207,Individual,0814,3672,05,0122551259,143676.88,EUR,0.86,INACTIVE,2021-06-26,2687.26
1f89f272-48a8-4b94-bf44-7037740218bd,SAVINGS,1208,Individual,2885,5335,51,0159131907,38477.63,EUR,0.24,ACTIVE,2024-07-04,5618.43
1f3589e6-ad4b-4b5b-b92f-dfce26927798,CHECKING,1209,Individual,0338,9120,06,2192918727,50551.05,EUR,0.08,ACTIVE,2025-02-15,3928.93
bcbdfcbb-9a92-47fd-9643-a77d26fc1b51,CHECKING,1210,Individual,7638,0511,33,6727786155,43966.7,EUR,0.08,ACTIVE,2023-12-22,3152.53
c836d3f4-d540-4572-8e1f-23e6b3546b37,CHECKING,1211,Empresa,3468,0620,89,9221706067,28058.61,EUR,0.04,INACTIVE,2022-08-06,898.21
93d8514f-d6b0-4ea4-a533-28ebd4f9a61a,CHECKING,1211,Empresa,4395,1749,29,2735658403,27733.73,EUR,0.01,INACTIVE,2021-07-01,6571.51
8a88b7c7-5a0c-4d1a-b183-b000e8817531,SAVINGS,1212,Empresa,9865,9721,03,3558197016,109349.85,EUR,1.08,INACTIVE,2020-12-15,2399.6
26f0c3ac-45ab-4ff9-ad9d-cc4f2afe05b7,CHECKING,1213,Individual,3424,7929,12,8701225730,112210.93,EUR,0.05,INACTIVE,2021-10-29,7522.12
a1146c6e-e1ff-44ad-9cf4-fbc555b4048f,CHECKING,1214,Individual,5740,6187,53,7939804748,107979.74,EUR,0.04,ACTIVE,2020-11-12,2879.56
d6f9df58-3b05-46ab-8350-2787968b5d6e,SAVINGS,1215,Empresa,1012,7449,46,9935142054,125079.53,EUR,1.43,ACTIVE,2022-09-13,5399.81
b4742cce-df40-476d-b282-f512631c24c1,CHECKING,1216,Individual,2041,7156,84,9276482123,50288.04,EUR,0.09,ACTIVE,2025-05-06,7556.86
efce5f3b-053c-461c-ba10-edff9aa9091f,CHECKING,1217,Empresa,9711,7095,27,6805973708,73838.19,EUR,0.1,ACTIVE,2024-03-27,1837.93
d2b2bdf9-cefc-4bf7-80f7-493fdd521d0e,CHECKING,1218,Individual,4304,7766,92,5522644514,107892.99,EUR,0.09,INACTIVE,2025-05-12,6070.61
1f43d902-e6f2-4748-aae5-e0538b52ecd8,TERM,1219,Individual,9892,7393,53,2369250537,71399.03,EUR,1.32,ACTIVE,2025-02-17,1509.07
16872a29-9c82-46b5-925c-e485a9c11b72,CHECKING,1219,Individual,8444,4097,83,6337540318,4234.84,EUR,0.09,INACTIVE,2024-03-03,6992.59
14ca8b0f-e3fe-46b9-823c-b934740aabc4,CHECKING,1220,Individual,8436,3438,22,7500559036,9835.22,EUR,0.02,INACTIVE,2024-06-23,3514.47
eca81ab0-e4d7-4813-a936-d3ca1d56e58c,SAVINGS,1220,Individual,3086,5128,41,9435575002,88993.63,EUR,0.78,INACTIVE,2024-02-08,7328.31
89cdd349-bfa7-4102-a763-92d26c50f4cc,CHECKING,1221,Empresa,1151,5364,34,5260164884,102790.3,EUR,0.01,INACTIVE,2021-02-13,7992.46
aa678989-6136-4943-b440-cc2c5c2ff39a,SAVINGS,1221,Empresa,4335,2300,43,9560148568,38373.5,EUR,1.34,INACTIVE,2022-10-31,1335.02
06063201-b1cd-470d-b5cc-b03e4e3891da,SAVINGS,1221,Empresa,7767,9581,18,5473747463,149547.57,EUR,0.51,ACTIVE,2024-10-12,6771.69
4ca28a4b-4284-4393-bd42-425f2745b0f3,CHECKING,1222,Individual,6742,1597,01,8814470791,32593.23,EUR,0.01,ACTIVE,2021-07-25,1001.31
fca90df6-5066-4b95-84d9-4d99ae805469,SAVINGS,1223,Individual,8487,0173,33,4141138690,110861.66,EUR,0.53,ACTIVE,2024-03-13,6515.48
457f6fb7-c8ce-46e5-969a-a9af587948bb,CHECKING,1223,Individual,1838,5010,77,7864530568,84242.22,EUR,0.06,INACTIVE,2023-09-22,4640.29
b8faee33-9277-4f71-a974-f9b62c832b18,SAVINGS,1224,Individual,9875,5208,42,8378041763,139118.48,EUR,0.52,INACTIVE,2023-04-25,2343.7
f7f16bd4-ae2d-4993-9b80-74d05be32ba1,MORTGAGE,1224,Individual,1002,7389,63,1916850659,57042.6,EUR,2.77,INACTIVE,2022-12-27,4105.64
0849fc89-ccd5-4776-a323-75956e2d8ef8,TERM,1225,Individual,8553,4906,90,0136265976,53798.49,EUR,1.93,INACTIVE,2023-08-13,4217.4
b2afde34-1fc2-4366-8b23-0dfbd214b2d2,SAVINGS,1226,Individual,0245,8273,76,7839235638,61598.28,EUR,0.43,ACTIVE,2025-01-27,7755.07
aa148035-18c1-4a81-a5a0-580cdeb3ee23,MORTGAGE,1226,Individual,2470,5735,10,5206354932,10895.23,EUR,2.86,INACTIVE,2024-12-20,861.09
af25e8cf-8dfe-404d-bacc-bf8efc7277df,CHECKING,1227,Empresa,4870,2795,35,3968637048,48267.87,EUR,0.01,ACTIVE,2025-05-06,4875.02
6d51a2d5-b7db-4f96-a644-543756a9b9cc,CHECKING,1227,Empresa,3457,8637,96,1458512568,33712.86,EUR,0.04,INACTIVE,2025-04-08,7838.34
f69e600c-230a-4cd4-a80e-e2d2758f8a8c,CHECKING,1228,Individual,1719,1715,19,9153532337,125049.73,EUR,0.04,ACTIVE,2024-12-26,2947.3
03f30fea-4c6a-4fdc-b5f3-7cc19bad3db7,CHECKING,1229,Individual,4166,4076,14,1323081277,89228.83,EUR,0.09,ACTIVE,2024-04-15,7076.0
a74957da-b1e0-42e6-9db7-2ec763fd6ba3,MORTGAGE,1230,Individual,3174,8184,11,1360362351,129376.02,EUR,2.04,INACTIVE,2025-04-29,1453.72
3c5f3cf6-87fe-4479-89e7-9b07914c6be8,CHECKING,1231,Individual,2358,3271,11,8367960157,85716.95,EUR,0.08,ACTIVE,2024-11-17,4489.7
65df2412-068d-4eaa-9c66-93d50f6cf1aa,CHECKING,1232,Empresa,6224,2117,98,8697975069,49368.21,EUR,0.03,INACTIVE,2023-08-21,2603.73
1f3d8bfd-43e1-48a5-8215-5e9f53f52112,CHECKING,1233,Individual,5414,6890,90,0977304230,62096.57,EUR,0.01,INACTIVE,2023-04-12,6754.47
2f65e474-1584-44eb-904f-3229ffa814e9,CHECKING,1234,Individual,5560,0899,08,4075597702,76504.97,EUR,0.01,INACTIVE,2024-09-01,6918.95
9a874fee-664e-46ba-ac47-01b9d91bfd94,SAVINGS,1235,Individual,4331,8006,19,1848055860,109298.16,EUR,0.34,INACTIVE,2020-10-04,1489.88
690edc29-1f65-4aa4-ba79-4746b5f724d1,CHECKING,1236,Individual,1870,5246,79,5022025115,2742.62,EUR,0.02,ACTIVE,2022-12-30,7869.24
6fd0efd4-89c7-4fdd-8891-a0269804f768,MORTGAGE,1236,Individual,8685,9218,37,6914708418,55172.39,EUR,2.58,INACTIVE,2025-02-05,4825.37
74ec119e-adbc-4414-8ccc-b700fe1e386f,SAVINGS,1237,Individual,8034,2367,51,2479030688,79075.7,EUR,1.34,INACTIVE,2024-12-06,828.33
208da7a8-3077-45fe-ba96-47ae54486467,CHECKING,1238,Individual,4001,9094,20,0876217625,80665.49,EUR,0.01,ACTIVE,2022-08-05,3207.2
3aad0a6e-66ab-4739-bb40-c61423e99e25,CHECKING,1239,Empresa,9362,1729,56,9043412324,147553.15,EUR,0.01,ACTIVE,2025-04-19,6853.02
114e2b51-889a-4758-8df7-08c45e778cef,TERM,1240,Individual,5836,0767,64,2212566191,94159.67,EUR,1.23,INACTIVE,2022-03-11,7848.09
133db680-c3c6-4851-b1b1-0f1130157f54,TERM,1241,Individual,3202,5447,31,5867300844,112416.66,EUR,1.95,INACTIVE,2024-08-18,7101.13
c94abe85-8e72-471e-914f-d81515835b93,SAVINGS,1242,Individual,1030,0367,15,6405533173,19004.4,EUR,1.39,ACTIVE,2025-03-29,1007.1
1454dffe-0ef2-4836-96ec-c3ab7ec5121e,SAVINGS,1243,Empresa,8884,6622,84,4605155428,27365.41,EUR,0.21,INACTIVE,2025-04-27,2647.28
55d6ef05-27f6-4540-8123-fe05dbc42408,TERM,1244,Individual,9835,1123,39,7985339942,98197.96,EUR,1.47,INACTIVE,2023-09-01,7188.73
51cdde8c-7768-428c-995d-fb5fcedd958e,CHECKING,1245,Individual,2752,8488,84,1930034444,21474.92,EUR,0.01,ACTIVE,2023-05-09,2993.8
84a256f9-c9bf-4766-988e-2302e6943a57,MORTGAGE,1245,Individual,3306,9918,93,2678294081,140981.72,EUR,3.18,ACTIVE,2023-05-26,3206.74
17435b3d-bf8b-475c-9b75-8287873d9500,CHECKING,1246,Individual,6952,7517,12,8838797757,97027.04,EUR,0.06,INACTIVE,2022-05-10,7122.67
316a5fdd-6ce9-48fb-bda6-274833c60b64,TERM,1247,Individual,0279,7613,90,5886322277,60842.39,EUR,1.09,ACTIVE,2025-01-10,4715.23
6d9fcc3f-0559-46f0-9539-4384459ae6d0,CHECKING,1247,Individual,3862,7737,49,6800069519,92976.72,EUR,0.01,INACTIVE,2025-01-17,3553.21
2670cbc1-7d59-4887-9391-4dda3b2f4c3a,MORTGAGE,1248,Individual,4788,8823,44,8202640972,95751.05,EUR,2.77,ACTIVE,2023-11-16,5462.0
8bfa6c45-158e-4486-aeaa-eed1df127fa7,SAVINGS,1249,Individual,3156,6544,03,6194093971,129021.83,EUR,0.52,ACTIVE,2024-12-01,2898.78
8189082f-fe27-4662-9bdb-b0ea03a6b771,SAVINGS,1250,Individual,3951,1222,43,1022587572,145636.71,EUR,1.26,INACTIVE,2023-12-09,1045.26
e7beb006-92d6-41be-a385-b54827417b43,CHECKING,1250,Individual,7585,0522,97,5461959726,129507.43,EUR,0.08,INACTIVE,2023-03-28,7214.57
d2429c21-a1f5-4a8d-b1cf-0b8571e5a597,CHECKING,1251,Individual,8552,5704,38,1020898114,116980.94,EUR,0.06,INACTIVE,2025-05-05,7396.08
22639463-28fe-4eb9-8ac9-c27439ef0c38,CHECKING,1252,Individual,1655,6354,04,9170156948,82541.5,EUR,0.06,ACTIVE,2024-08-01,1725.68
8bccbf75-8bfa-4461-a9f5-8b69c115d0f7,SAVINGS,1253,Individual,4858,3362,16,2025095358,132795.95,EUR,0.97,ACTIVE,2021-10-19,1397.17
ed05bb41-55c3-47d5-9d9f-5b8c7e49e85d,SAVINGS,1253,Individual,9892,0085,91,7101391165,64479.91,EUR,0.62,ACTIVE,2021-02-02,2665.32
8cafedee-0eb0-499b-b88f-64b47e5e228d,CHECKING,1254,Empresa,7947,5819,48,8378236395,105731.75,EUR,0.0,ACTIVE,2024-07-19,7113.55
8a30022f-9c16-4d50-abf3-d3f536442dfe,CHECKING,1255,Empresa,1063,1797,06,2021326778,31402.96,EUR,0.1,ACTIVE,2024-09-01,5556.67
f866f4a2-3c85-485b-bb4e-95a2bddcc900,CHECKING,1255,Empresa,2002,0314,02,4268729102,85303.7,EUR,0.09,ACTIVE,2024-11-26,4194.03
14e6b47c-5d89-4ba4-9de3-e1f12941030e,MORTGAGE,1256,Individual,8085,0667,19,4676441867,48453.1,EUR,2.97,ACTIVE,2024-11-24,5119.77
045686b5-3da1-4fec-9882-d16b68d5358a,SAVINGS,1256,Individual,7525,7440,64,7681970045,97416.39,EUR,1.28,INACTIVE,2025-05-11,6138.88
7d6e5bb1-bf8e-4e9f-8de3-13e7ba613a9a,SAVINGS,1256,Individual,6411,7881,97,7004283169,78040.33,EUR,1.25,ACTIVE,2023-09-05,957.98
8fcbd527-7144-4840-a22c-2754e45cafb5,CHECKING,1257,Individual,6096,8298,71,4259723054,26749.33,EUR,0.09,INACTIVE,2024-08-08,7021.88
324599cc-69fb-47ae-b83b-7d9a0f07ae2f,SAVINGS,1258,Individual,1456,9482,44,0508860727,9877.31,EUR,1.21,ACTIVE,2024-05-01,1003.85
a24bb014-379b-4b6e-be44-1b86cb50238c,SAVINGS,1258,Individual,9171,4158,93,1117886120,137655.5,EUR,0.65,ACTIVE,2023-12-09,2960.19
f90d8166-4e66-4697-b540-d87c14d6b15c,CHECKING,1259,Individual,8227,8444,63,4135508100,88417.5,EUR,0.05,INACTIVE,2025-02-14,3253.84
f6180ba6-5c24-4d19-a707-0c0c1fc6fb6d,CHECKING,1259,Individual,8959,1373,05,3820945823,12586.02,EUR,0.01,ACTIVE,2024-02-19,1812.17
4a1c6dba-d6fd-4b5d-b65d-9f2795ccefb2,CHECKING,1259,Individual,4748,7003,66,5887610032,30271.59,EUR,0.05,ACTIVE,2021-01-29,7160.41
ae7291f6-43b3-4aa9-b159-d092834071cb,CHECKING,1260,Individual,6620,5923,81,2550978490,52426.0,EUR,0.04,INACTIVE,2023-12-03,2928.66
1af20562-6d09-4087-9977-7794643764dd,MORTGAGE,1260,Individual,4564,3471,74,5163204466,123322.49,EUR,2.69,INACTIVE,2023-03-24,1463.36
e12f8a10-0e0f-432e-b171-543128d99636,TERM,1261,Empresa,5604,5691,80,9659448803,14213.57,EUR,1.35,ACTIVE,2023-06-24,1728.03
31aaf04c-8bba-4962-94b3-a855b552b372,CHECKING,1262,Individual,4777,8493,16,5178442027,126468.72,EUR,0.06,ACTIVE,2023-03-05,1652.74
2fb759ff-41cb-46e9-b3bd-fa0fc94939a9,CHECKING,1262,Individual,9993,0975,62,0463435401,23958.43,EUR,0.03,ACTIVE,2023-07-14,1824.56
cf05614d-631c-4547-a0ac-94b086d40e57,SAVINGS,1263,Individual,6912,4577,44,9754547213,28704.19,EUR,0.76,ACTIVE,2025-04-22,6413.23
ad235dea-117d-4191-936d-cd8326e87383,CHECKING,1263,Individual,8767,3023,98,7088824169,149256.69,EUR,0.02,ACTIVE,2025-03-30,6468.18
1bee9d2e-28ba-46a4-a91e-7198eb676fcd,CHECKING,1263,Individual,6556,4567,17,1195508426,79884.2,EUR,0.01,INACTIVE,2025-05-04,4450.44
c360ec27-66b3-4ced-8494-e3993a4cb6fb,SAVINGS,1264,Individual,0296,2797,80,5674410496,109124.34,EUR,0.46,INACTIVE,2025-03-09,3591.0
1f647af3-18de-4c94-bd52-9a2bb0c3e0f1,MORTGAGE,1264,Individual,1400,7304,32,7100491120,16027.99,EUR,2.57,ACTIVE,2025-02-22,1753.85
2e011c0f-84ab-4b13-a292-2b98e4b15276,CHECKING,1265,Empresa,2682,1429,12,0692507530,51408.3,EUR,0.05,INACTIVE,2023-11-19,7269.92
f7e8b182-5c4b-40de-a934-584160a9818b,SAVINGS,1265,Empresa,7194,2937,01,4644124394,26432.29,EUR,1.47,ACTIVE,2025-02-06,5949.15
2471c94a-3b19-43ac-ae09-8687b3d6888a,CHECKING,1265,Empresa,7082,6734,87,3209593082,34569.32,EUR,0.03,ACTIVE,2024-11-10,3470.88
bed5e520-7e04-4083-949d-0979f702a89e,SAVINGS,1266,Individual,4733,5860,58,5149594786,38847.81,EUR,0.58,INACTIVE,2024-03-12,6160.61
74732a21-1ea6-44d5-b90a-daa3accbef79,SAVINGS,1266,Individual,7362,0965,92,0524466946,8438.25,EUR,0.43,INACTIVE,2024-01-12,4362.16
66d447b9-b5bd-442e-95b8-6e04e80c7c1d,TERM,1266,Individual,9463,2712,88,4322943828,117377.4,EUR,1.3,ACTIVE,2021-09-30,3918.93
c1add12d-25ee-43ab-a6cb-5b8b591d78ad,TERM,1267,Individual,7457,2368,72,3178742833,75830.77,EUR,1.64,ACTIVE,2024-05-26,4456.48
43c5f576-2c59-4f67-8892-0aad54b4faf8,CHECKING,1268,Empresa,5347,6767,82,5055737876,130540.16,EUR,0.09,ACTIVE,2025-04-15,1787.2
3dd0e5e9-f09d-4b5a-97b7-d3b3fcd2800c,MORTGAGE,1269,Individual,5021,7379,89,3545251041,129461.96,EUR,2.08,ACTIVE,2023-03-27,1439.44
8018bb5c-8648-4da4-ba6d-669d21406982,MORTGAGE,1269,Individual,5790,0549,47,0748298631,18561.51,EUR,1.85,INACTIVE,2023-08-21,2625.09
8253258d-941b-4db4-829d-210b44e3dd24,MORTGAGE,1270,Individual,1848,9892,71,8963495323,100427.8,EUR,1.7,ACTIVE,2025-04-29,6392.84
81b8398b-b8b1-4a47-ba49-2e95b8af4414,SAVINGS,1271,Individual,6454,0102,51,3911455261,105781.99,EUR,1.02,INACTIVE,2024-05-06,5345.55
267b4d17-752f-4089-ba69-8b2e02c373a9,SAVINGS,1272,Individual,2278,5856,54,6816213664,696.3,EUR,0.94,INACTIVE,2023-09-10,7135.01
